income,type,rate,label,label2
48000,plus_student_loans,0.43,+ Student Loans,+ Student Loans
48100,income_tax,0.2,Income Tax,Income Tax
48100,plus_nics,0.28,+ National Insurance,Income Tax + NIC
48100,plus_PA_withdrawl,0.28,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
48100,plus_child_benefit_withdrawal,0.28,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
48100,plus_student_loans,0.43,+ Student Loans,+ Student Loans
48200,income_tax,0.2,Income Tax,Income Tax
48200,plus_nics,0.28,+ National Insurance,Income Tax + NIC
48200,plus_PA_withdrawl,0.28,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
48200,plus_child_benefit_withdrawal,0.28,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
48200,plus_student_loans,0.43,+ Student Loans,+ Student Loans
48300,income_tax,0.2,Income Tax,Income Tax
48300,plus_nics,0.28,+ National Insurance,Income Tax + NIC
48300,plus_PA_withdrawl,0.28,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
48300,plus_child_benefit_withdrawal,0.28,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
48300,plus_student_loans,0.43,+ Student Loans,+ Student Loans
48400,income_tax,0.2,Income Tax,Income Tax
48400,plus_nics,0.28,+ National Insurance,Income Tax + NIC
48400,plus_PA_withdrawl,0.28,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
48400,plus_child_benefit_withdrawal,0.28,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
48400,plus_student_loans,0.43,+ Student Loans,+ Student Loans
48500,income_tax,0.2,Income Tax,Income Tax
48500,plus_nics,0.28,+ National Insurance,Income Tax + NIC
48500,plus_PA_withdrawl,0.28,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
48500,plus_child_benefit_withdrawal,0.28,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
48500,plus_student_loans,0.43,+ Student Loans,+ Student Loans
48600,income_tax,0.2,Income Tax,Income Tax
48600,plus_nics,0.28,+ National Insurance,Income Tax + NIC
48600,plus_PA_withdrawl,0.28,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
48600,plus_child_benefit_withdrawal,0.28,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
48600,plus_student_loans,0.43,+ Student Loans,+ Student Loans
48700,income_tax,0.2,Income Tax,Income Tax
48700,plus_nics,0.28,+ National Insurance,Income Tax + NIC
48700,plus_PA_withdrawl,0.28,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
48700,plus_child_benefit_withdrawal,0.28,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
48700,plus_student_loans,0.43,+ Student Loans,+ Student Loans
48800,income_tax,0.2,Income Tax,Income Tax
48800,plus_nics,0.28,+ National Insurance,Income Tax + NIC
48800,plus_PA_withdrawl,0.28,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
48800,plus_child_benefit_withdrawal,0.28,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
48800,plus_student_loans,0.43,+ Student Loans,+ Student Loans
48900,income_tax,0.2,Income Tax,Income Tax
48900,plus_nics,0.28,+ National Insurance,Income Tax + NIC
48900,plus_PA_withdrawl,0.28,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
48900,plus_child_benefit_withdrawal,0.28,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
48900,plus_student_loans,0.43,+ Student Loans,+ Student Loans
49000,income_tax,0.2,Income Tax,Income Tax
49000,plus_nics,0.28,+ National Insurance,Income Tax + NIC
49000,plus_PA_withdrawl,0.28,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
49000,plus_child_benefit_withdrawal,0.28,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
49000,plus_student_loans,0.43,+ Student Loans,+ Student Loans
49100,income_tax,0.2,Income Tax,Income Tax
49100,plus_nics,0.28,+ National Insurance,Income Tax + NIC
49100,plus_PA_withdrawl,0.28,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
49100,plus_child_benefit_withdrawal,0.28,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
49100,plus_student_loans,0.43,+ Student Loans,+ Student Loans
49200,income_tax,0.2,Income Tax,Income Tax
49200,plus_nics,0.28,+ National Insurance,Income Tax + NIC
49200,plus_PA_withdrawl,0.28,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
49200,plus_child_benefit_withdrawal,0.28,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
49200,plus_student_loans,0.43,+ Student Loans,+ Student Loans
49300,income_tax,0.2,Income Tax,Income Tax
49300,plus_nics,0.28,+ National Insurance,Income Tax + NIC
49300,plus_PA_withdrawl,0.28,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
49300,plus_child_benefit_withdrawal,0.28,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
49300,plus_student_loans,0.43,+ Student Loans,+ Student Loans
49400,income_tax,0.2,Income Tax,Income Tax
49400,plus_nics,0.28,+ National Insurance,Income Tax + NIC
49400,plus_PA_withdrawl,0.28,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
49400,plus_child_benefit_withdrawal,0.28,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
49400,plus_student_loans,0.43,+ Student Loans,+ Student Loans
49500,income_tax,0.2,Income Tax,Income Tax
49500,plus_nics,0.28,+ National Insurance,Income Tax + NIC
49500,plus_PA_withdrawl,0.28,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
49500,plus_child_benefit_withdrawal,0.28,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
49500,plus_student_loans,0.43,+ Student Loans,+ Student Loans
49600,income_tax,0.2,Income Tax,Income Tax
49600,plus_nics,0.28,+ National Insurance,Income Tax + NIC
49600,plus_PA_withdrawl,0.28,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
49600,plus_child_benefit_withdrawal,0.28,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
49600,plus_student_loans,0.43,+ Student Loans,+ Student Loans
49700,income_tax,0.2,Income Tax,Income Tax
49700,plus_nics,0.28,+ National Insurance,Income Tax + NIC
49700,plus_PA_withdrawl,0.28,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
49700,plus_child_benefit_withdrawal,0.28,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
49700,plus_student_loans,0.43,+ Student Loans,+ Student Loans
49800,income_tax,0.2,Income Tax,Income Tax
49800,plus_nics,0.28,+ National Insurance,Income Tax + NIC
49800,plus_PA_withdrawl,0.28,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
49800,plus_child_benefit_withdrawal,0.28,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
49800,plus_student_loans,0.43,+ Student Loans,+ Student Loans
49900,income_tax,0.2,Income Tax,Income Tax
49900,plus_nics,0.28,+ National Insurance,Income Tax + NIC
49900,plus_PA_withdrawl,0.28,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
49900,plus_child_benefit_withdrawal,0.28,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
49900,plus_student_loans,0.43,+ Student Loans,+ Student Loans
50000,income_tax,0.2,Income Tax,Income Tax
50000,plus_nics,0.28,+ National Insurance,Income Tax + NIC
50000,plus_PA_withdrawl,0.28,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
50000,plus_child_benefit_withdrawal,0.28,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
50000,plus_student_loans,0.43,+ Student Loans,+ Student Loans
50100,income_tax,0.2,Income Tax,Income Tax
50100,plus_nics,0.28,+ National Insurance,Income Tax + NIC
50100,plus_PA_withdrawl,0.28,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
50100,plus_child_benefit_withdrawal,0.28,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
50100,plus_student_loans,0.43,+ Student Loans,+ Student Loans
50200,income_tax,0.2,Income Tax,Income Tax
50200,plus_nics,0.28,+ National Insurance,Income Tax + NIC
50200,plus_PA_withdrawl,0.28,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
50200,plus_child_benefit_withdrawal,0.28,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
50200,plus_student_loans,0.43,+ Student Loans,+ Student Loans
50300,income_tax,0.4,Income Tax,Income Tax
50300,plus_nics,0.42,+ National Insurance,Income Tax + NIC
50300,plus_PA_withdrawl,0.42,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
50300,plus_child_benefit_withdrawal,0.42,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
50300,plus_student_loans,0.57,+ Student Loans,+ Student Loans
50400,income_tax,0.4,Income Tax,Income Tax
50400,plus_nics,0.42,+ National Insurance,Income Tax + NIC
50400,plus_PA_withdrawl,0.42,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
50400,plus_child_benefit_withdrawal,0.42,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
50400,plus_student_loans,0.57,+ Student Loans,+ Student Loans
50500,income_tax,0.4,Income Tax,Income Tax
50500,plus_nics,0.42,+ National Insurance,Income Tax + NIC
50500,plus_PA_withdrawl,0.42,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
50500,plus_child_benefit_withdrawal,0.42,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
50500,plus_student_loans,0.57,+ Student Loans,+ Student Loans
50600,income_tax,0.4,Income Tax,Income Tax
50600,plus_nics,0.42,+ National Insurance,Income Tax + NIC
50600,plus_PA_withdrawl,0.42,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
50600,plus_child_benefit_withdrawal,0.42,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
50600,plus_student_loans,0.57,+ Student Loans,+ Student Loans
50700,income_tax,0.4,Income Tax,Income Tax
50700,plus_nics,0.42,+ National Insurance,Income Tax + NIC
50700,plus_PA_withdrawl,0.42,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
50700,plus_child_benefit_withdrawal,0.42,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
50700,plus_student_loans,0.57,+ Student Loans,+ Student Loans
50800,income_tax,0.4,Income Tax,Income Tax
50800,plus_nics,0.42,+ National Insurance,Income Tax + NIC
50800,plus_PA_withdrawl,0.42,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
50800,plus_child_benefit_withdrawal,0.42,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
50800,plus_student_loans,0.57,+ Student Loans,+ Student Loans
50900,income_tax,0.4,Income Tax,Income Tax
50900,plus_nics,0.42,+ National Insurance,Income Tax + NIC
50900,plus_PA_withdrawl,0.42,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
50900,plus_child_benefit_withdrawal,0.42,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
50900,plus_student_loans,0.57,+ Student Loans,+ Student Loans
51000,income_tax,0.4,Income Tax,Income Tax
51000,plus_nics,0.42,+ National Insurance,Income Tax + NIC
51000,plus_PA_withdrawl,0.42,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
51000,plus_child_benefit_withdrawal,0.42,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
51000,plus_student_loans,0.57,+ Student Loans,+ Student Loans
51100,income_tax,0.4,Income Tax,Income Tax
51100,plus_nics,0.42,+ National Insurance,Income Tax + NIC
51100,plus_PA_withdrawl,0.42,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
51100,plus_child_benefit_withdrawal,0.42,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
51100,plus_student_loans,0.57,+ Student Loans,+ Student Loans
51200,income_tax,0.4,Income Tax,Income Tax
51200,plus_nics,0.42,+ National Insurance,Income Tax + NIC
51200,plus_PA_withdrawl,0.42,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
51200,plus_child_benefit_withdrawal,0.42,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
51200,plus_student_loans,0.57,+ Student Loans,+ Student Loans
51300,income_tax,0.4,Income Tax,Income Tax
51300,plus_nics,0.42,+ National Insurance,Income Tax + NIC
51300,plus_PA_withdrawl,0.42,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
51300,plus_child_benefit_withdrawal,0.42,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
51300,plus_student_loans,0.57,+ Student Loans,+ Student Loans
51400,income_tax,0.4,Income Tax,Income Tax
51400,plus_nics,0.42,+ National Insurance,Income Tax + NIC
51400,plus_PA_withdrawl,0.42,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
51400,plus_child_benefit_withdrawal,0.42,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
51400,plus_student_loans,0.57,+ Student Loans,+ Student Loans
51500,income_tax,0.4,Income Tax,Income Tax
51500,plus_nics,0.42,+ National Insurance,Income Tax + NIC
51500,plus_PA_withdrawl,0.42,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
51500,plus_child_benefit_withdrawal,0.42,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
51500,plus_student_loans,0.57,+ Student Loans,+ Student Loans
51600,income_tax,0.4,Income Tax,Income Tax
51600,plus_nics,0.42,+ National Insurance,Income Tax + NIC
51600,plus_PA_withdrawl,0.42,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
51600,plus_child_benefit_withdrawal,0.42,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
51600,plus_student_loans,0.57,+ Student Loans,+ Student Loans
51700,income_tax,0.4,Income Tax,Income Tax
51700,plus_nics,0.42,+ National Insurance,Income Tax + NIC
51700,plus_PA_withdrawl,0.42,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
51700,plus_child_benefit_withdrawal,0.42,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
51700,plus_student_loans,0.57,+ Student Loans,+ Student Loans
51800,income_tax,0.4,Income Tax,Income Tax
51800,plus_nics,0.42,+ National Insurance,Income Tax + NIC
51800,plus_PA_withdrawl,0.42,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
51800,plus_child_benefit_withdrawal,0.42,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
51800,plus_student_loans,0.57,+ Student Loans,+ Student Loans
51900,income_tax,0.4,Income Tax,Income Tax
51900,plus_nics,0.42,+ National Insurance,Income Tax + NIC
51900,plus_PA_withdrawl,0.42,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
51900,plus_child_benefit_withdrawal,0.42,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
51900,plus_student_loans,0.57,+ Student Loans,+ Student Loans
52000,income_tax,0.4,Income Tax,Income Tax
52000,plus_nics,0.42,+ National Insurance,Income Tax + NIC
52000,plus_PA_withdrawl,0.42,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
52000,plus_child_benefit_withdrawal,0.42,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
52000,plus_student_loans,0.57,+ Student Loans,+ Student Loans
52100,income_tax,0.4,Income Tax,Income Tax
52100,plus_nics,0.42,+ National Insurance,Income Tax + NIC
52100,plus_PA_withdrawl,0.42,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
52100,plus_child_benefit_withdrawal,0.42,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
52100,plus_student_loans,0.57,+ Student Loans,+ Student Loans
52200,income_tax,0.4,Income Tax,Income Tax
52200,plus_nics,0.42,+ National Insurance,Income Tax + NIC
52200,plus_PA_withdrawl,0.42,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
52200,plus_child_benefit_withdrawal,0.42,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
52200,plus_student_loans,0.57,+ Student Loans,+ Student Loans
52300,income_tax,0.4,Income Tax,Income Tax
52300,plus_nics,0.42,+ National Insurance,Income Tax + NIC
52300,plus_PA_withdrawl,0.42,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
52300,plus_child_benefit_withdrawal,0.42,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
52300,plus_student_loans,0.57,+ Student Loans,+ Student Loans
52400,income_tax,0.4,Income Tax,Income Tax
52400,plus_nics,0.42,+ National Insurance,Income Tax + NIC
52400,plus_PA_withdrawl,0.42,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
52400,plus_child_benefit_withdrawal,0.42,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
52400,plus_student_loans,0.57,+ Student Loans,+ Student Loans
52500,income_tax,0.4,Income Tax,Income Tax
52500,plus_nics,0.42,+ National Insurance,Income Tax + NIC
52500,plus_PA_withdrawl,0.42,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
52500,plus_child_benefit_withdrawal,0.42,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
52500,plus_student_loans,0.57,+ Student Loans,+ Student Loans
52600,income_tax,0.4,Income Tax,Income Tax
52600,plus_nics,0.42,+ National Insurance,Income Tax + NIC
52600,plus_PA_withdrawl,0.42,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
52600,plus_child_benefit_withdrawal,0.42,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
52600,plus_student_loans,0.57,+ Student Loans,+ Student Loans
52700,income_tax,0.4,Income Tax,Income Tax
52700,plus_nics,0.42,+ National Insurance,Income Tax + NIC
52700,plus_PA_withdrawl,0.42,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
52700,plus_child_benefit_withdrawal,0.42,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
52700,plus_student_loans,0.57,+ Student Loans,+ Student Loans
52800,income_tax,0.4,Income Tax,Income Tax
52800,plus_nics,0.42,+ National Insurance,Income Tax + NIC
52800,plus_PA_withdrawl,0.42,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
52800,plus_child_benefit_withdrawal,0.42,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
52800,plus_student_loans,0.57,+ Student Loans,+ Student Loans
52900,income_tax,0.4,Income Tax,Income Tax
52900,plus_nics,0.42,+ National Insurance,Income Tax + NIC
52900,plus_PA_withdrawl,0.42,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
52900,plus_child_benefit_withdrawal,0.42,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
52900,plus_student_loans,0.57,+ Student Loans,+ Student Loans
53000,income_tax,0.4,Income Tax,Income Tax
53000,plus_nics,0.42,+ National Insurance,Income Tax + NIC
53000,plus_PA_withdrawl,0.42,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
53000,plus_child_benefit_withdrawal,0.42,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
53000,plus_student_loans,0.57,+ Student Loans,+ Student Loans
53100,income_tax,0.4,Income Tax,Income Tax
53100,plus_nics,0.42,+ National Insurance,Income Tax + NIC
53100,plus_PA_withdrawl,0.42,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
53100,plus_child_benefit_withdrawal,0.42,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
53100,plus_student_loans,0.57,+ Student Loans,+ Student Loans
53200,income_tax,0.4,Income Tax,Income Tax
53200,plus_nics,0.42,+ National Insurance,Income Tax + NIC
53200,plus_PA_withdrawl,0.42,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
53200,plus_child_benefit_withdrawal,0.42,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
53200,plus_student_loans,0.57,+ Student Loans,+ Student Loans
53300,income_tax,0.4,Income Tax,Income Tax
53300,plus_nics,0.42,+ National Insurance,Income Tax + NIC
53300,plus_PA_withdrawl,0.42,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
53300,plus_child_benefit_withdrawal,0.42,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
53300,plus_student_loans,0.57,+ Student Loans,+ Student Loans
53400,income_tax,0.4,Income Tax,Income Tax
53400,plus_nics,0.42,+ National Insurance,Income Tax + NIC
53400,plus_PA_withdrawl,0.42,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
53400,plus_child_benefit_withdrawal,0.42,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
53400,plus_student_loans,0.57,+ Student Loans,+ Student Loans
53500,income_tax,0.4,Income Tax,Income Tax
53500,plus_nics,0.42,+ National Insurance,Income Tax + NIC
53500,plus_PA_withdrawl,0.42,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
53500,plus_child_benefit_withdrawal,0.42,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
53500,plus_student_loans,0.57,+ Student Loans,+ Student Loans
53600,income_tax,0.4,Income Tax,Income Tax
53600,plus_nics,0.42,+ National Insurance,Income Tax + NIC
53600,plus_PA_withdrawl,0.42,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
53600,plus_child_benefit_withdrawal,0.42,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
